,published_at,video_id,title,description,relevance
253,2018-03-27T04:30:49.000Z,yB_F7PyNQZM,"DZMM TeleRadyo: Competition watchdog says Grab, Uber willing to discuss acquisition deal",Subscribe to the ABS-CBN News channel! - http://bit.ly/TheABSCBNNews Watch DZMM Teleradyo livestream on TFC.TV http://bit.ly/DZMMTeleradyo-TFCTV ...,1
254,2018-03-25T22:32:52.000Z,dT38rRs9WuI,Uber Will Sell Southeast Asia Business To Grab,The Ride-hailing firm Uber agreed to sell its Southeast Asian business on Sunday to larger regional rival Grab. The move is the U.S. company's second retreat ...,1
255,2018-03-28T17:01:08.000Z,Nd3RcKLWCsk,Uber Sells SE Asia Operations to Grab,"U.S.-based ride hailing app Uber is selling its operations in southeast Asia to regional rival Grab, in exchange for a 27.5 percent stake in Grab.",1
256,2018-03-25T23:24:11.000Z,F2PnfJmqMy4,Breaking News - Grab to buy Uber's south-east Asia unit,"Uber is selling its south-east Asia operations to rival GrabUS ride hailing firm Uber is selling its South-East Asian business to regional rival Grab, sources familiar ...",1
257,2018-03-27T20:30:38.000Z,xiic6l6jVHc,Uber sells Southeast Asia business to Grab | Money Talks,Uber is exiting Southeast Asia and handing over its business to local rival Grab. It's the third time the US ride-hailing service has thrown in the towel and pulled ...,1
258,2018-03-26T11:05:22.000Z,N7WTW75WsN8,"Goodbye UBER Philippines, Uber Sells Southeast Asia Operations to Grab","Published on March 26, 2018.",1
259,2018-03-29T14:50:10.000Z,SAz_RfBk6_8,Idola Mitra Grab #GrabTakesYouThere,"Buat para mitra Grab Bike & Grab Car, ayo ikuti video kompetisi video Grab Idol dengan cara : - Follow dan cari tahu info selengkapnya di Instagram ...",1
260,2018-03-28T10:42:24.000Z,M9DLsyWLydM,"After Grab Uber merger, LTFRB says 3 new TNVS to enter PH","LTFRB Board Member Atty. Aileen Lizada said three local ride-sharing companies—Lag Go, Owto, and Hype—were in the process of completing their ...",1
261,2018-03-26T08:52:08.000Z,qIpQSoIaI7s,Uber to sell its south-east Asian operations to rival Grab,"Pulling out from a war of attrition with a local rival, Uber Technologies Inc. has agreed to sell its Southeast Asian operations to Grab.",1
262,2018-03-27T23:49:10.000Z,J1q1aq5LW2g,Grab pull emergency U turn;  Nobody is fired,https://www.theonlinecitizen.com/ http://www.wp.sg https://kenjeyaretnam.com http://www.transitioning.org http://www.tremeritus.com/ ...,1
263,2018-03-28T03:09:28.000Z,s-J_hw0r3uw,Grab Assures Grab-Uber Merger Will Not Affect Fares,"The government will consider taking legal action against ride-hailing platform Grab, if they decide to increase ride fares, following the merger with Uber.",1
264,2018-03-07T03:43:43.000Z,_PcTCZ3aAHE,Percakapan Driver dan Call Center Grab.,"Percakapan driver dan call center grab Driver yang menanyakan ke call center, kenapa bonus insetifnya hangus. Komen yang positif aja ya kawan. Trimakasih.",1
265,2018-03-08T09:21:06.000Z,wtpI19fOgeA,Grab has big ambitions for GrabPay,"No longer just a ride-hailing company, Grab wants to lead the way to a cashless society across Southeast Asia with GrabPay. Jason Thompson, GrabPay's ...",1
266,2018-03-05T03:15:40.000Z,pcQ2QK7dV9Y,Mr. Yee Wee Tang Country Head- Thailand and Cambodia at Grab,Startup & Angels Phnom Penh #3 Mr. Yee Wee Tang Country Head- Thailand and Cambodia at Grab.,1
267,2018-03-18T12:08:35.000Z,VQ7svQm17ck,Grab bike in Cambodia Phom Phen,Grab bike in Cambodia.,1
268,2018-03-15T07:40:36.000Z,MCYPLTPLhFU,OCBC x Money 20/20 Asia: Milind Sanghavi on Grab's new financial strategy,"Main points from Milind Sanghavi, Head of Digital Payments: - Grab is big on financial inclusion. - Grab has partnered Credit Saison to offer financial services to ...",1
269,2018-03-07T20:59:20.000Z,6Cvori_fYqI,Grab INDEPENDENT Demak,Customer Hunt & Family Day.,1
270,2017-01-16T20:11:32.000Z,yLT78bJRsxg,"LTFRB to issue guidelines on Grab, Uber",The Land Transportation Franchising and Regulatory Board will soon issue a set of comprehensive guidelines to cover all app-based transport network vehicle ...,1
271,2017-01-18T12:41:48.000Z,Hz1iNfG0Fmo,CAFEHOPPING AND 3RM GRAB RIDE in JB! - VLOG #6,First ever bus ride to JB. Bumped into a good friend and he brought us around JB. DOWNLOAD NOOKBUZZ (it's free): https://www.goo.gl/52Ddwf on ...,1
272,2017-01-17T14:41:35.000Z,xB95Mq0uC8M,safety riding grab // grabvlog // #2 video,safety riding grabbike by SGN taman wiladatika cibubur..... kinemaster video editor sjcam m10 action cam.,1
273,2016-12-30T03:35:05.000Z,u3w76bh8sag,"Duterte to abusive Uber, Grab, taxi drivers: Stop it","By January, Duterte wants guidelines issued requiring Uber, Grab, and taxi drivers to display identification cards on car seats so passengers can easily report ...",1
274,2016-12-29T04:44:55.000Z,peIQgixxXcM,Uber & Grab Experience | FiSH LiNE CreatiVlog - Friends from Field (FF),Hi Guys :) Here's our video on Uber and Grab Experience. Sure thing its a fun ride having conversation with our friends from Uber and Grab. hope you enjoy ...,1
275,2016-12-10T12:09:45.000Z,3ss-CvqlysI,Grab ride in Saigon | Saigon vlog,"Hey it's me, guys you know how much i love to talk, so i made this talking video haha.. MUSIC: Credits: JSDRMNS, TRANG https://soundcloud.com/jsdrmns ...",1
276,2016-12-16T15:55:13.000Z,_3LHJkSq-n4,OpiniTaria - Gojek / Grab / Uber ?,We are comparing which one is a better Online transportation between Gojek or uber or Grab! what do you think? Contact Us! Email: Pi.Entertaria@gmail.com ...,1
277,2016-12-10T04:10:19.000Z,APyMQRjPKD4,Malacca grab a taxi,www.akims30seconds.com.,1
278,2016-12-17T04:28:50.000Z,eI7Bf6kW02g,Batman Grab Lamborghini,Coba di JKT Grab nya kaya gini trus supirnya pake pakaian superhero hahaha.,1
279,2016-12-21T01:16:39.000Z,tTFxsYrCTM4,Grab and MRT Is FREE!,"You can ride to MRT stations via Grab for FREE! + the fact that MRT is free for a month, you can literally have a completely free travel this December! Camera: ...",1
280,2016-12-09T09:00:32.000Z,6ipOSUFr02U,Go shopping with Grab,"Skip the parking, save time and money for the shopping instead. Enjoy RM6 off x 10 GrabCar (Economy) rides by booking with the promo code, ...",1
281,2016-12-03T04:18:48.000Z,b0yU2UE4x1c,Grab Indonesia,"Grab takes a hyper-local approach for each country, a strategy that works well for both Grab users and drivers in the traffic-heavy city of Jakarta. Grab Indonesia's ...",1
282,2016-12-07T02:46:54.000Z,-jwIq74lT-U,Grab - Delivering Happyness,Kids are eager to learn and are inspired by the simplest of things. But many children in Southeast Asia don't even have access to basic learning tools or toys.,1
283,2016-12-06T06:29:03.000Z,-Q8HmYOApsU,Grab & Uber prices side by side with Google Maps,Compare prices and timing of nearest car from Grab & Uber to your location with Google Maps.,1
284,2016-12-07T11:49:33.000Z,hmQqhORKMec,How to book an uber cab and grab free rides..(( all things...! a hindi channel ) ),"Please watch: ""Why Oppo and Vivo phones are the Top Offline Selling Phones , dont be fool by buying these mobile"" ...",1
285,2016-11-02T06:44:17.000Z,N_rA9osW7x0,Building the Team @ Grab,"Find out from Director of Engineering Ditesh Kumar, on the key attributes he looks for in building the engineering team at Grab and how you can be part of Grab's ...",1
286,2016-11-04T15:19:28.000Z,iDco7ZskHCE,test riding Grab bike,cibubur.,1
287,2016-10-26T05:09:48.000Z,S3sWnlZe7dE,Kuta Beach Cleaning by Grab Car Bali HD 720p,This Video made by Trainman Photoworks | +6281236371511.,1
288,2016-11-02T10:13:27.000Z,5UEwQ0-4qlc,Test safety grab bike cibubur 2 november 2016,Safety test grab bike.,1
289,2016-10-31T21:12:33.000Z,xWpNGAC7P5I,Grab Transport Service,Use Grab service in Asia when you need a ride somewhere. Do not use the taxi services because you will be ripped off. The taxis at the airports in Asia are all ...,1
290,2016-11-02T10:09:22.000Z,APEulK1lzus,safety riding grab 3,Safety reading grab bike.,1
291,2016-10-17T12:17:55.000Z,3TH1mxyC-cE,"GRAB app Manlia airport taxi service, Philippines","GRAB app Manlia airport taxi service, Philippines.",1
292,2016-10-15T08:16:05.000Z,ALPOUVjUHYA,Reliability @ Grab,"What makes #Grab, Southeast Asia's fastest growing tech unicorn, such a key component in the transportation field? Find out from Ditesh Gathani, Grab's ...",1
293,2016-10-13T10:22:54.000Z,dWhj0WIFVcE,Impacting Data @ Grab,"In the first of our Grab video series, Swara Desai, a Data Scientist Lead shares on how Grab uses ""data science to build everyday algorithms"". Want to impact ...",1
294,2016-10-20T01:07:16.000Z,EgeykGh9MVY,Kell Jay Lim (Grab) - Building a Ride Sharing Network in Singapore,"Startup Grind Singapore presents Kell Jay Lim, Country Head for Grab Singapore. Kell Jay talks with Patrick Linton from Bolton Remote about bringing Grab to ...",1
295,2016-10-14T08:32:09.000Z,_bOy0X-PZuc,Diversity @ Grab,"How does one innovate a product and yet comply to the standards of safety? Watch as Wang Xiao Dan, Head of Design at Grab, share about the diverse ...",1
296,2016-10-07T18:07:16.000Z,z_ezu1C8CLM,Grab Saves 30% to 40% in Resourcing and Manpower to Focus on Serving Their Customers,"Learn more - http://amzn.to/2bPKdlR By using Amazon Redshift, Grab is able to use real time data computation & data streams to support 1.5 million bookings in ...",1
297,2016-10-06T07:48:24.000Z,iwI-zJU2qoI,Tracking system feature by Grab,Track your driver and enjoy your ride.,1
298,2016-09-15T08:04:33.000Z,--zENlY3rco,TEST RIDING GRAB BIKE,"Ket : - Yang memakai jaket GRAB tersebut pindahan dari UBER - Yang memakai baju biasa itu dari umum SILAHKAN LIKE, SHARE & SUBSCRIBE BILA ...",1
299,2016-09-23T13:52:49.000Z,iPgHuk4vJgQ,"Grab, nuTonomy Roll Out Driverless Taxis in Singapore","Grab, a rival to Uber in Southeast Asia's ride-hailing market, will allow some customers in Singapore to book a ride in a driverless car starting on Sept. 23 as part ...",1
300,2016-09-20T18:17:37.000Z,esSEvzyNi4U,Grab VIP (Tagalog),"Client: GrabCar, Producer: Sasa Abella, Production House: Director's Board Video & Film Productions, Director: Mike Manalo, Asst. Director: Marvel Julian, Prod.",1
301,2016-09-06T11:24:07.000Z,WFXyDSwpB_w,Proud to be Malaysian? Grab a free ride!,"In conjunction with upcoming Malaysia Day celebrations, Grab has launched its 'Proud to be Malaysian' campaign, encouraging passengers to belt out a song ...",1
302,2016-08-17T09:42:34.000Z,3WFY0bksrYc,Grab for Work - Business transportation simplified,"https://www.grab.com/work Grab for Work is a solution designed for corporate users to simplify business transportation, giving you that end-to-end experience ...",1
303,2016-08-23T06:50:32.000Z,bJl2zUA2rlw,GRAB CAR GOT HIT!,On my way to class when just down the street the grab car I'm in gets hit from a car reversing! Next day the troop comes to hang out since everyone is off.,1
304,2016-08-24T17:26:07.000Z,SmNEvOYuJDo,James Reid - Welcome to the Grab Family!,James Reid is the newest ambassador of Grab.,1
305,2016-07-29T02:47:18.000Z,xKRUH6td8W8,Grab PH,All about GrabCar.,1
306,2016-08-05T02:15:25.000Z,ZZXwj4SpHxs,Hotlink x Grab Pokemobile,"Pokemon hunting season is here! And to keep you prime, ready and in tip-top shape to catch more monsters, we've prepared a really special trick up our sleeves ...",1
307,2016-08-06T11:03:47.000Z,3wNeWQVL5Ok,The Spoken Truth by Grab & Taxi Drivers  - #EP 1,"In my first video of, ""Voice Of The Voiceless Series"", I bring you The Spoken Truth by Grab & Taxi Drivers. More videos are coming soon which will address social ...",1
308,2016-08-02T12:15:04.000Z,LeYF6zXq34k,[ 02 AUG 2016] CAN GRAB BEAT UBER IN THE ASEAN CAR APP WAR & OTHER NEWS,Catch more news updates about trends in Southeast Asia on the ASEAN Daily!,1
309,2018-03-15T09:19:47.000Z,eAyWqw2cTSQ,Grab home from mrphy!,mrphy is a store based in Singapore selling bean bags and home accessories from award-winning brands around the world! Come visit our showroom at ...,1
310,2018-03-06T09:01:44.000Z,vKpktra1b0o,Interview with Cheryl Goh from Grab,marcus evans is a corporate and information company that delivers annual events across all industry sectors. You can subscribe to our channel here: ...,1
311,2018-03-07T17:37:20.000Z,ENs35NEpbxM,Grab celebrates strong women | International Women's Day 2018,"Women inspire us with their strength, determination and passion. This International Women's Day, we want to celebrate the strong women in our lives who ...",1
312,2018-03-05T16:53:13.000Z,5WbsTNyClkI,Sled Backward Run Pole Grab,"Sled Backward Run Pole Grab: load your pushing sled with the desired weight. Facing and pulling on the sled with your arms fully extended, grasping the sled ...",1
313,2018-03-04T03:18:47.000Z,z0fA1a8ikz8,Q n A with Joan Indonesian Idol #GrabTakesYouThere,"Hallo Idol Lovers, kali ini Joan Indonesian Idol mau bacain Q n A dari Idol Lovers yang udah kasih pertanyaan di Sosial Media loh, dan juga Joan dapet ...",1
314,2018-02-20T10:47:43.000Z,UEQGPznS_b8,Grab Training Online : Video Tutorial Online Training Grab Indonesia,Grab Training Online : Video Tutorial Online Training Grab Indonesia Mau Jadi Mitra Grab (Driver) ?? Hubungi Aswar (hp/wa : 0852 4207 3135) Jangan Lupa ...,1
315,2018-02-22T03:46:56.000Z,wtnvd8fjOjI,"DZMM TeleRadyo: Government-set base fare for Uber, Grab pushed","Transport network companies Grab and Uber may soon follow a government-set uniform fare structure, according to the Land Transportation Franchising and ...",1
316,2018-02-28T01:35:46.000Z,Ui4W5gUlCsI,Gen. Anthony Tata on President Xi's power grab,China's Communist Party makes moves to amend the country's constitution and scrap presidential term limits; reaction from retired U.S. Army Gen. Anthony Tata ...,1
317,2018-02-12T04:13:36.000Z,as_cf5AG2aw,Grab CNY,Client: Grab Production: Reserve Tank Colorist: Hilmy Online: Ereeq.,1
318,2018-02-14T11:31:51.000Z,4t6AKJ97A-A,Grab Bojonegoro The Movie Part1,"Terima kasih untuk semua rekan dan pihak pihak terkait yang terlibat dalam pembuatan video ini... Tayangan ini hanya sekedar HIBURAN semata, jika ada ...",1
319,2018-01-30T08:54:30.000Z,FCjDcnna8cU,Grab urges LTFRB to review cap on TNVS franchise,Grab Philippines Head Brian Cu suggests that the cap on the franchise of ride-hailing apps should be increased to about 75000 depending on the total number ...,1
320,2018-01-22T18:07:50.000Z,0RvYEcgX1Ng,10 Panduan Grab Food,"panduan cara menerima order grab food, standar pelayanan dan penggantian uang jika ada order fiktif Video ini di Khususkan untuk lebih mudah memahami ...",1
321,2018-01-22T18:15:04.000Z,BCj4KdPTE50,11 Panduan Grab Express,"Panduan Grab Express tatacara pengaktifan, biaya dan komisi yang berlaku. Video ini di Khususkan untuk lebih mudah memahami dan mengerti tentan segala ...",1
322,2018-01-19T11:00:01.000Z,XAkPgJeVo3s,GRAB HEROES CIREBON 2017,Dokumentasi event grab heroes cirebon 2017 video by cowokpemimpi creativeworks.,1
323,2018-01-21T08:58:38.000Z,8iP7-DtOu7o,"HOW TO TRAVEL THE PHILIPPINES: Taxis, Grab Car, Grab Taxi, Uber, Private cars in the Philippines","There are many transportation options in the Philippines. Taxis, Grab cars, Grab taxis, Uber and private transportation companies are some. Tourists beware of ...",1
324,2018-01-18T11:45:11.000Z,Ly2NBYvAzMA,GRAB BFGJ,KOPDAR KE 6 GRABBIKE JOGSEL.,1
325,2018-01-26T00:01:27.000Z,BgoFAC0CzCI,Self Driving Training - Grab Indonesia,"Diaplikasikan langsung dari salah satu buku best seller, Self Driving, pada 9-10 Januari 2018 berkumpul 30 peserta dari Grab Indonesia untuk mengikuti Self ...",1
326,2018-01-05T13:27:31.000Z,uZQICr4Tk5Q,Grab files petition for 5% fare hike,"Ride-hailing company Grab on Friday asks the Land Transportation Franchising and Regulatory Board for a 5% fare increase, citing the impact of the new tax ...",1
327,2017-12-19T04:55:53.000Z,rAyk6W1qaxI,Ride-hailing firm grab launches services in cambodia,"Ride-hailing firm grab launches services in cambodia PHNOM PENH: Ride-hailing firm Grab, the biggest Southeast Asian rival of Uber Technologies, on Tuesd.",1
328,2017-12-05T15:17:50.000Z,KaAc-tobShg,GRAB ; A love story,"Client : Grab Indonesia Production House : Atomic works Executive Producer : Ikbal Maulana Producer : Hestu Angga,...",1
329,2017-12-07T08:55:25.000Z,I86tCxaR9qY,Grab pontianak,Yg mau join ke kantor grab pontianak jalan penjara.,1
330,2017-12-01T13:00:05.000Z,eOki-JtVAJA,Grab: Passengers prepare for tight competition on ride bookings this holiday season,The app-based ride-hailing company Grab Philippines advises its passengers to expect difficulty in the booking of rides and longer waiting time for the arrival of ...,1
331,2017-12-01T06:54:18.000Z,7GvDK8OX-eQ,Never saw a GRAB car like this,I'm SuaGu...1st time saw GRAB car with shopping bag decoration?..follow follow follow...,1
332,2017-11-28T09:21:51.000Z,1F_OeH9z52c,I WON A GOLDEN TICKET from GRAB,Ordered a Grab bike the other day and got myself a Golden Ticket!,1
333,2017-11-24T06:11:10.000Z,2IirG3lx8w0,Save Maximum Money Through PromoOcodes Grab for Latest deals for Online Stores,"Presenting latest Video on Save Maximum Money Through PromoOcodes, Grab for Latest deals for Online Stores. Check here thousands of stores on which you ...",1
334,2017-11-08T12:28:09.000Z,QGbDJwWgekw,"Model Grab driver 'fought back,' says killer",The killer of model Grab driver Gerardo Maquidato Jr says his victim ended up dead because he tried to fight back. FULL STORY: ...,1
335,2017-11-15T05:31:25.000Z,13GyKB_akoo,Training Online Grab Car,Tutorial Training Online Grab Car Share Like Subscribe.,1
336,2017-11-08T09:26:45.000Z,owlVQMV7dC4,"Model Grab driver 'fought back,' says killer","The killer of model Grab driver Gerardo Maquidato Jr claimed on Wednesday, November 8, that his victim ended up dead because he tried to fight back.",1
337,2017-11-13T04:31:21.000Z,RNOg2wZjxfg,Police called in over dispute between Grab driver and passenger's husband at Serangoon block,"A dispute between a Grab driver and a man, believed to be the husband of the Grab passenger, occurred at Block 476A Upper Serangoon View on Friday ...",1
338,2017-11-01T09:13:51.000Z,SPMt70dq-9s,GrabPay SEA managing director Jason Thompson uses the Grab app to pay for food,"Mr Jason Thompson, Managing Director of GrabPay Southeast Asia, demonstrating the use of Grab app to pay for hawker centre food at Eden Garden Cafe on ...",1
339,2017-10-23T14:48:00.000Z,_K_2PsMKf9o,Grab Car Training Video 2017,Shoot & Edit: Bird.,1
340,2017-10-23T10:26:48.000Z,6_VyrD0Ppd4,Grab DDD Episode 2: Help Center Rate Trip,Pwede ka nang mag-report ng issues/concerns at magbigay ng feedback tungkol sa'yong trip o pasahero gamit ang Grab Driver App!,1
341,2017-11-03T01:49:32.000Z,4mEjdtvFQwk,DAFTAR GRAB CAR ONLINE,video tutorial cara DAFTAR GRAB CAR ONLINE.,1
342,2017-10-26T01:32:16.000Z,TyucgWnC6HQ,An important life lesson from a Grab car Lexus driver,"An important life lesson from a Grab car driver. Make life decisions first, not financial decisions.",1
343,2017-10-25T04:29:00.000Z,QNxJRaYpVGg,Grabbing a GRAB ride in Hanoi Vietnam,Grab is a popular 'get a ride' app here in South East Asia much like UBER. I take a ride around Hanoi on a grab and catchup with a friend for lunch and checkout ...,1
344,2017-11-02T06:31:05.000Z,Bjrg2SZvugo,"Grab, Uber ordered to put LTFRB stickers on their cars",The Land Transportation Franchising and Regulatory Board signs a Memorandum Circular requiring Uber and Grab drivers to put stickers on their windshields.,1
345,2017-10-31T00:48:37.000Z,-if7gIKH5Rw,Police clear Grab driver's last 3 passengers,Police on Tuesday cleared the last 3 known passengers of a Grab driver who was killed while on the job. Visit our website at http://news.abs-cbn.com Facebook: ...,1
346,2017-10-27T04:36:09.000Z,2GjNVXuzTEc,Training Online Grab,"Training Grab, berisi materi tentang grab..sebagai petunjuk dalam menjalankan aplikasi grab... Materi tidak disertakan test.. Happy Watching..!!",1
347,2017-10-30T05:21:12.000Z,hglktUF3wK0,"Duterte on Abella, Model Grab driver, Duterte on Akihito | Midday wRap",Watch the midday newscast with Mara Cepeda. For more: http://s.rplr.co/CRMAxjK Follow Rappler on Social Media: Facebook ...,1
348,2017-11-02T04:26:15.000Z,7n8XXtosqGA,"LTFRB stickers for Grab and Uber, Global Gender Gap rankings, NY attack suspect | Midday wRap",Watch the midday newscast with Marguerite de Leon. For more: http://s.rplr.co/YI0W0fM Follow Rappler on Social Media: Facebook ...,1
349,2017-10-28T17:08:02.000Z,R4w1z3be8d4,"How to Start a Startup - Startup Business Ideas 2017 (GRAB, GOCAR & ZenRoom Examples)",For Project Discussion call/whatsapp me +6016 2928 012 Recommended Web hosting:https://www.siteground.com/go/mjoffer Logon to Red Panda website: ...,1
350,2017-10-19T18:50:14.000Z,TXfAqF9Q8DU,Grab For You #1: Sze Ling; Navigating independently without limitations.,"At Grab, we strive to make a difference to our community. This is why we make products like our in-app accessibility features. Watch how Sze Ling, a visually ...",1
351,2017-10-31T16:55:55.000Z,4fshyUbSocU,The World Tonight: Cops clear last 3 passengers of slain Grab driver,Three men initially considered by police as persons of interest in the murder of a Grab driver have presented video evidence to prove their innocence. The police ...,1
352,2017-10-30T02:39:08.000Z,yjMDoVxBw5o,DZMM TeleRadyo: Grab offers P100K reward for leads on driver's killer,"Ride-hailing service Grab Philippines is offering P100,000 for any information leading to the killer of one of its partner-driver. Subscribe to the ABS-CBN News ...",1
353,2017-10-22T20:04:59.000Z,jAljM95KdeQ,How To Use GRAB Application,"How to use GRAB Applcation. Hey you... My name is Tjoa Susanto. This is my first vlog at youtube. now i teach you how to use a grab application, so let's watch ...",1
354,2017-10-12T15:01:06.000Z,7vMCMbxswRM,how to book online taxi in Malaysia - grab taxi,how to book Grab taxi in hindi .grab car taxi in Malaysia online taxi very popular and best malaysia travel services with in 5 miners taxi with you as you choosen ...,1
355,2017-10-04T16:37:27.000Z,IaaGIqh9-aI,GRAB #ALWAYSTHERE4YOU,"Dengan grab segala sesuatu kegiatan yang kita lakukan menjadi lebih mudah , banyak kelebihan yang diberikan Grab masyarakat mulai dari Grabike,Grabfood ...",1
356,2017-10-09T18:10:30.000Z,Wr1ujFGDDPI,Grab scales to spectacular growth with Red Hat Ansible Tower,Learn how ride-hailing app Grab scales to meet demand from millions of users and quickly deploys new features by streamlining IT with Red Hat Ansible Tower.,1
357,2017-10-12T08:43:24.000Z,xMzvHxN33AQ,"adoboLIVE! Brian Cu, Country Head, Grab PH on regulating disruption","Grab Philippines Country Head Brian Cu talks about how the ride-sharing company deals with regulators and shares lessons on how start-ups can do it, too.",1
358,2017-09-20T19:51:30.000Z,IYuPP6xwTV8,Mod Grab 5.23,Jgn lupa like dan subscribe biar bisa lihat pemberitahuan uploadan dari saya mod terupdate Nih cocol gan ...,1
359,2017-09-29T23:52:28.000Z,RR3ZAVk4OGQ,"JSP announced Filipino Deaf community about Grab discount for PWDs, Senior Citizens & students",You can apply PWD discount 20% for Grab thru https://grabph.typeform.com/to/cetndO.,1
360,2017-09-16T11:00:01.000Z,FRSSiacnXNk,Uber vs. Grab Vietnam | Which is better?,Uber and Grab are one of the transportation that you can use here in Vietnam. It is a very big help to go anywhere you want to go. I often use both of them but ...,1
361,2017-08-21T09:37:25.000Z,aXPh8uLLWx8,GRAB CAR Commercial,Disclaimer: This commercial is for academic purposes only. UPHSD Computer Studies.,1
362,2017-08-29T13:18:36.000Z,WUwVZpfOfVQ,Grab's Anthony Tan on being a 'street fighter' | Managing Asia,"Anthony Tan, co-founder of Grab, talks to CNBC about working with fellow Grab co-founder Tan Hooi Ling and making decisions at the start-up. ----- Subscribe to ...",1
363,2017-08-29T13:18:22.000Z,eOdDR-DGxkU,We don't disrupt for the sake of disrupting: Grab CEO | Managing Asia,"Anthony Tan, co-founder of Grab, says the ride-hailing start-up is focused on solving complex problems in Southeast Asia. ----- Subscribe to CNBC Life: ...",1
364,2017-08-27T23:11:00.000Z,VUJsipXnhx0,First day narik GRAB bike Yogyakarta||motovlog indonesia ||08,Hari sabtu sabtu adlah hari prtma sya narik ojek online...tanpa dpt orderan satupun wltu itu...mngkin blm tau tempat2 yg rame maklum bukan asli jogja hhehhe ...,1
365,2017-08-27T16:24:52.000Z,XyBRAcjl39U,Test training online grab car video 1,"Test online grab car video 1, lanjutkan menonton video 2, 3,4 dan seterusnya untuk mengetahui test training online grab car.",1
366,2017-08-27T04:02:36.000Z,k1sPmqPOZrg,Grab VS. Uber,a vlog about the benefits of Grab and Uber.,1
367,2017-08-30T03:12:55.000Z,PKK3QVBo_FM,"Uber, Grab should be treated like public transport: senator","The same regulations that apply to taxis and buses should extend to ride-sharing services like Uber and Grab, which should be declared as public utility vehicles ...",1
368,2017-08-29T14:48:54.000Z,hrYPZHaKM5k,Test training online grab car video 3,"Test training online grab car video 3, lanjutkan menonton video 4.",1
369,2017-08-29T20:52:19.000Z,ZNbQcXHkHHw,Grab hails Concur a total success,"Grab is changing the way people travel in South East Asia (SEA). The company needed a way to simplify expense management and chose Concur, identifying ...",1
370,2017-08-30T14:37:52.000Z,ePzn62B2s0A,How To Book Grab Car In Malaysia 2017 | Use To Grab Taxi Online Malaysia |Ahrahim,how to book grab car in malaysia 2017. use grab taxi online booking malaysia. easy system online booking taxi malaysia.,1
371,2017-09-03T13:09:51.000Z,Dx4UmycY25s,How to ride Grab In Malaysia (Bangla Tutorial),click here to download Grab app https://play.google.com/store/apps/details?id=com.grabtaxi.passenger.,1
372,2017-08-31T12:05:48.000Z,Txm-hnbqTf0,How to request Grab using google maps ( more accurate ),For rider who cannot pin point their exact location better use google maps. Even kampung road also can be detected by grab. Must have grab rider apps ...,1
373,2017-08-30T02:30:14.000Z,4q929BufIvI,"DZMM TeleRadyo: Uber, Grab partners face cap on number of cars: LTFRB",Subscribe to the ABS-CBN News channel! - http://bit.ly/TheABSCBNNews Watch DZMM Teleradyo livestream on TFC.TV http://bit.ly/DZMMTeleradyo-TFCTV ...,1
374,2017-08-29T14:52:07.000Z,DuuvD5TJtxA,Video test training online grab car video 5,"Video test training online grab car video 5,lanjutkan menonton video 6.",1
375,2017-09-02T01:22:17.000Z,JCHrgT5oO6g,Honest Grab Driver Returns a Big Amount of Money and Documents,"Be connected, Share, Like and engage! Subscribe now for more latest, Hot and updated Showbiz, Politics, People and some World News. Share your reactions ...",1
376,2017-08-28T03:25:23.000Z,-_kowkzfOrI,Last day in Singapore (The grab driver talks about Manila!),Thank you so much for watching! I'm sorry about some of the sound glitches. Warning: 4:03 sound glitch I hope you enjoyed. Music by JNSN ...,1
377,2017-08-27T08:40:28.000Z,W0PWDdDZbQo,grab and uber vs taxi groups,christian delgrosso intro.,1
378,2017-08-26T05:52:44.000Z,t9FZrjQjNQY,"Edgar Dee| Uber and Grab, Grab and Uber","Vlogger/Youtuber kuno. B-22 Salazar, Edgard Joseph L. 11-St. Paul the Apostle Don't forget to Like|Comment|Subscribe Twitter|IG @iamedgardjoseph.",1
379,2017-08-25T14:50:11.000Z,lDUeoRpvKSQ,Uber and Grab car,Vlog about uber and grab.,1
380,2017-08-20T06:29:11.000Z,WFF3vQQfa0c,Grab Tutorial: How to Use Incentives Cards,Learn how to use incentives cards to keep track of your performance on each incentive and the payout you've achieved!,1
381,2017-08-07T07:00:01.000Z,QixlYGOAigQ,Uber / Grab Drivers Can Relate to This: Goody Story,Uber / Grab Drivers Can Relate to This: This could well be the most realistic Uber / Grab experience in Singapore. No? GET A $7 SHOPEE VOUCHER + $10 ...,1
382,2017-08-07T11:08:16.000Z,33NMVu1AGwM,WONDERWOMAN AT THE WHEEL EXCLUSIVE INTERVIEW FILIPINA LADY GRAB DRIVER  PHILIPPINES,MerchStore : http://bit.ly/2rOdBxr PLEASE SUPPORT US ON PATREON:https://www.patreon.com/terenceflannery Our site is about many aspects of ordinary life ...,1
383,2017-08-05T17:40:24.000Z,XZH1g1sADUU,Failon Ngayon: The Grab and Uber controversy,"Failon Ngayon presents the concurring issues involving the two transport network companies, Grab and Uber. Subscribe to the ABS-CBN News channel!",1
384,2017-08-06T22:58:16.000Z,fr2czlFnbAI,Grab x SEA Games 2017,"Grab is proud to be the official ride-hailing partner of SEA Games 2017. But as Filipinos, we should be even prouder! We've won 17 out of 18 golds in basketball ...",1
